MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KFAKTOR,KDUPL,KFAKTOR1,KZBZG,KSTBS,KONMS,KONWS,KAWRT_K,KWAEH,KWERT_K,KFKIV,KVARC,KMPRS,PRSQU,VARCOND,STUFE,WEGXX,KTREL,MDFLG,TXJLV,KBFLAG,KOLNR3,CPF_GUID,KAQTY
375,1000000297,2,15,1,MS,ZA00,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,2,15,2,MS,KZ01,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,2,15,3,MS,GPRO,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,2,21,1,MS,NAVM,2/17/17,B,1000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,3,12,1,MS,PRSX,2/17/17,C,100,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"1,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000297,3,13,1,MS,PRS4,2/17/17,C,100,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"1,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,3,15,1,MS,ZA00,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,3,15,2,MS,KZ01,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,3,15,3,MS,GPRO,2/17/17,A,1000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,3,21,1,MS,NAVM,2/17/17,B,1000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,4,12,1,MS,PRSX,2/17/17,C,900,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"9,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000297,4,13,1,MS,PRS4,2/17/17,C,900,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"9,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,4,15,1,MS,ZA00,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,4,15,2,MS,KZ01,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,4,15,3,MS,GPRO,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000297,4,21,1,MS,NAVM,2/17/17,B,9000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000298,10,1,1,M,PBXX,2/17/17,C,10,10000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000298,10,21,1,M,NAVM,2/17/17,B,10000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000298,10,35,1,M,SKTO,2/17/17,A,10000,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000298,10,60,1,M,WOTB,2/17/17,C,10,10000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000300,2,12,1,MS,PRSX,2/17/17,C,1000,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000300,2,13,1,MS,PRS4,2/17/17,C,1000,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000300,2,15,1,MS,ZA00,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000300,2,15,2,MS,KZ01,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000300,2,15,3,MS,GPRO,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,2,12,1,MS,PRSX,2/17/17,C,1000,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000302,2,13,1,MS,PRS4,2/17/17,C,1000,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,2,15,1,MS,ZA00,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,2,15,2,MS,KZ01,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,2,15,3,MS,GPRO,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,2,21,1,MS,NAVM,2/17/17,B,10000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,3,12,1,MS,PRSX,2/17/17,C,200,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"2,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000302,3,13,1,MS,PRS4,2/17/17,C,200,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"2,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,3,15,1,MS,ZA00,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,3,15,2,MS,KZ01,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,3,15,3,MS,GPRO,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000302,3,21,1,MS,NAVM,2/17/17,B,2000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000303,10,1,1,M,PBXX,2/17/17,C,10,100000.00,RUB,/28.51500,1,G,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"-100,000",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000303,10,21,1,M,NAVM,2/17/17,B,-100000,0.00,RUB,/28.51500,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000303,10,35,1,M,SKTO,2/17/17,A,-100000,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000303,10,60,1,M,WOTB,2/17/17,C,10,100000.00,RUB,/28.51500,1,G,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"-100,000",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000304,10,1,1,M,PBXX,2/17/17,C,10,10000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000304,10,21,1,M,NAVM,2/17/17,B,10000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000304,10,35,1,M,SKTO,2/17/17,A,10000,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000304,10,60,1,M,WOTB,2/17/17,C,10,10000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000306,2,12,1,MS,PRSX,2/17/17,C,1000,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000306,2,13,1,MS,PRS4,2/17/17,C,1000,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000306,2,15,1,MS,ZA00,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000306,2,15,2,MS,KZ01,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000306,2,15,3,MS,GPRO,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000308,2,12,1,MS,PRSX,2/17/17,C,1000,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"10,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000308,2,13,1,MS,PRS4,2/17/17,C,1000,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"10,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000308,2,15,1,MS,ZA00,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000308,2,15,2,MS,KZ01,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000308,2,15,3,MS,GPRO,2/17/17,A,10000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000308,2,21,1,MS,NAVM,2/17/17,B,10000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000310,2,12,1,MS,PRSX,2/17/17,C,200,100.00,USD,1,1,D,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"2,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000310,2,13,1,MS,PRS4,2/17/17,C,200,0.00,USD,1,1,D,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"2,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000310,2,15,1,MS,ZA00,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000310,2,15,2,MS,KZ01,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000310,2,15,3,MS,GPRO,2/17/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000310,2,21,1,MS,NAVM,2/17/17,B,2000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,2,12,1,MS,PRSX,2/15/17,C,230,150.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"3,450.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000312,2,13,1,MS,PRS4,2/15/17,C,230,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"3,450.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,2,15,1,MS,ZA00,2/15/17,A,3450,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,2,15,2,MS,KZ01,2/15/17,A,3450,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,2,15,3,MS,GPRO,2/15/17,A,3450,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,2,21,1,MS,NAVM,2/17/17,B,3450,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,3,12,1,MS,PRSX,2/15/17,C,100,200.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"2,000.00",D,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000312,3,13,1,MS,PRS4,2/15/17,C,100,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"2,000.00",D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,3,15,1,MS,ZA00,2/15/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,3,15,2,MS,KZ01,2/15/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,3,15,3,MS,GPRO,2/15/17,A,2000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,D,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000312,3,21,1,MS,NAVM,2/17/17,B,2000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,C,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000313,10,1,1,M,PBXX,2/17/17,C,10,7500.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000313,10,21,1,M,NAVM,2/17/17,B,7500,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000313,10,35,1,M,SKTO,2/17/17,A,7500,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000313,10,60,1,M,WOTB,2/17/17,C,10,7500.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000315,2,12,1,MS,PRSX,2/17/17,C,500,150.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"7,500.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000315,2,13,1,MS,PRS4,2/17/17,C,500,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000315,2,15,1,MS,ZA00,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000315,2,15,2,MS,KZ01,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000315,2,15,3,MS,GPRO,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000316,10,1,1,M,PBXX,2/17/17,C,10,9000.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"9,000.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000316,10,21,1,M,NAVM,2/17/17,B,9000,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000316,10,35,1,M,SKTO,2/17/17,A,9000,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000316,10,60,1,M,WOTB,2/17/17,C,10,9000.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"9,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000318,2,12,1,MS,PRSX,2/17/17,C,600,150.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"9,000.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000318,2,13,1,MS,PRS4,2/17/17,C,600,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"9,000.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000318,2,15,1,MS,ZA00,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000318,2,15,2,MS,KZ01,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000318,2,15,3,MS,GPRO,2/17/17,A,9000,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000319,10,1,1,M,PBXX,1/24/17,C,50,4607.50,USD,,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,-133.55,C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000319,10,21,1,M,NAVM,1/24/17,B,91776792.5,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000319,10,35,1,M,SKTO,1/24/17,A,91776792.5,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000319,10,60,1,M,WOTB,1/24/17,C,50,4607.50,USD,1,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,-133.55,A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000320,10,1,1,M,PBXX,2/17/17,C,10,7500.00,USD,1,1,AU,1,1,H,,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",C,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000320,10,21,1,M,NAVM,2/17/17,B,7500,0.00,USD,1,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0,0,A,,D,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000320,10,35,1,M,SKTO,2/17/17,A,7500,0.00,,,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000320,10,60,1,M,WOTB,2/17/17,C,10,7500.00,USD,1,1,AU,1,1,,X,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000322,2,12,1,MS,PRSX,2/17/17,C,500,150.00,USD,1,1,H,1,1,H,X,,,,C,,,0,,0,,,,,,,,,0,"7,500.00",A,,B,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,X,,,0,0,,,,0,0,,0
375,1000000322,2,13,1,MS,PRS4,2/17/17,C,500,0.00,USD,1,1,H,1,1,,,,,,A,,,0,,0,,,,,,,,,0,"7,500.00",A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000322,2,15,1,MS,ZA00,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000322,2,15,2,MS,KZ01,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
375,1000000322,2,15,3,MS,GPRO,2/17/17,A,7500,0.00,,,0,,0,0,,,,,,A,,,0,,0,,,,,,,,,0,0,A,,A,0,,,0.00E+00,,0.00E+00,,0,,,0,,0,,,,,,0,0,,,,0,0,,0
